domain_id,scop_code,class,fold,superfamily,family,pdb_id,chain,residues,protein_name,organism
d2ewka_,a.138.1.1,a,138,1,1,2ewk,A,,Cytochrome c3,Desulfovibrio vulgaris [TaxId: 881]
d1rwja_,a.138.1.1,a,138,1,1,1rwj,A,,"Cytochrome c7 (cytochrome c551.5, PpcA)","Geobacter sulfurreducens, GSU1996 [TaxId: 35554]"
d1ofwa_,a.138.1.1,a,138,1,1,1ofw,A,,Nine-heme cytochrome c,"Desulfovibrio desulfuricans, ATCC 27774 [TaxId: 876]"
d3bxua_,a.138.1.1,a,138,1,1,3bxu,A,,automated matches,Geobacter sulfurreducens
d3t6ec_,a.138.1.2,a,138,1,2,3t6e,C,,Photosynthetic reaction centre (cytochrome subunit),Rhodopseudomonas viridis [TaxId: 1079]
d1oaha_,a.138.1.3,a,138,1,3,1oah,A,,Cytochrome c nitrite reductase,Desulfovibrio desulfuricans [TaxId: 876]
d1ft5a_,a.138.1.3,a,138,1,3,1ft5,A,,Cytochrome c554,Nitrosomonas europaea [TaxId: 915]
d1h21a_,a.138.1.3,a,138,1,3,1h21,A,,Dimeric di-heme split-soret cytochrome c,"Desulfovibrio desulfuricans, ATCC 27774 [TaxId: 876]"
d1y0pa1,a.138.1.3,a,138,1,3,1y0p,A,1-102,"Flavocytochrome c3 (respiratory fumarate reductase), N-terminal domain",Shewanella frigidimarina [TaxId: 56812]
d1qo8a1,a.138.1.3,a,138,1,3,1qo8,A,2-102,"Flavocytochrome c3 (respiratory fumarate reductase), N-terminal domain",Shewanella frigidimarina [TaxId: 56812]
d1m1qa_,a.138.1.3,a,138,1,3,1m1q,A,,"Flavocytochrome c3 (respiratory fumarate reductase), N-terminal domain",Shewanella oneidensis [TaxId: 70863]
d1jnia_,a.138.1.3,a,138,1,3,1jni,A,,Periplasmic nitrate reductase subunit NapB,Haemophilus influenzae [TaxId: 727]
d1ogyb_,a.138.1.3,a,138,1,3,1ogy,B,,Periplasmic nitrate reductase subunit NapB,Rhodobacter sphaeroides [TaxId: 1063]
d1sp3a_,a.138.1.3,a,138,1,3,1sp3,A,,Putative Cytochrome c,Shewanella oneidensis [TaxId: 70863]
d6m0qa_,a.138.1.3,a,138,1,3,6m0q,A,,automated matches,Nitrosomonas europaea [TaxId: 915]
d3bnja_,a.138.1.3,a,138,1,3,3bnj,A,,automated matches,Wolinella succinogenes [TaxId: 844]
d2bq4a_,a.138.1.0,a,138,1,0,2bq4,A,,automated matches,Desulfovibrio africanus [TaxId: 873]
d1z1nx_,a.138.1.0,a,138,1,0,1z1n,X,,automated matches,Desulfovibrio gigas [TaxId: 879]
d2cclb1,a.139.1.1,a,139,1,1,2ccl,B,1-59,"Endo-1,4-beta-xylanase Y",Clostridium thermocellum [TaxId: 1515]
d4uypb_,a.139.1.0,a,139,1,0,4uyp,B,,automated matches,Acetivibrio cellulolyticus [TaxId: 35830]
d2y3nb1,a.139.1.0,a,139,1,0,2y3n,B,2-66,automated matches,Bacteroides cellulosolvens [TaxId: 35825]
d2vn6b_,a.139.1.0,a,139,1,0,2vn6,B,,automated matches,Clostridium cellulolyticum [TaxId: 1521]
d4dh2b_,a.139.1.0,a,139,1,0,4dh2,B,,automated matches,Clostridium thermocellum [TaxId: 203119]
d5m0yb2,a.139.1.0,a,139,1,0,5m0y,B,103-164,automated matches,Clostridium thermocellum [TaxId: 203119]
d7ndyg_,a.140.1.1,a,140,1,1,7ndy,G,,Inner nuclear membrane protein emerin,Human (Homo sapiens) [TaxId: 9606]
d1h9fa_,a.140.1.1,a,140,1,1,1h9f,A,,"Thymopoietin, LAP2",Human (Homo sapiens) [TaxId: 9606]
d1h9ea_,a.140.1.1,a,140,1,1,1h9e,A,,"Thymopoietin, LAP2",Human (Homo sapiens) [TaxId: 9606]
d1jeqa1,a.140.2.1,a,140,2,1,1jeq,A,559-609,DNA binding C-terminal domain of ku70,Human (Homo sapiens) [TaxId: 9606]
d1zrja1,a.140.2.1,a,140,2,1,1zrj,A,1-37,Heterogeneous nuclear ribonucleoprotein U-like protein 1,Human (Homo sapiens) [TaxId: 9606]
d1kcfa1,a.140.2.1,a,140,2,1,1kcf,A,3-38,Mitochondrial resolvase ydc2 N-terminal domain,Fission yeast (Schizosaccharomyces pombe) [TaxId: 4896]
d1v66a_,a.140.2.1,a,140,2,1,1v66,A,,"p53 binding domain of protein inhibitor of activated STAT protein 1, PIAS-1",Human (Homo sapiens) [TaxId: 9606]
d1y02a1,a.140.2.1,a,140,2,1,1y02,A,71-114,Rififylin (FYVE-RING finger protein Sakura),Human (Homo sapiens) [TaxId: 9606]
d4uzwa1,a.140.2.1,a,140,2,1,4uzw,A,2-50,automated matches,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1a62a1,a.140.3.1,a,140,3,1,1a62,A,1-47,"Rho termination factor, N-terminal domain",Escherichia coli [TaxId: 562]
d2hjqa1,a.140.3.2,a,140,3,2,2hjq,A,50-103,Hypothetical protein YqbF,Bacillus subtilis [TaxId: 1423]
d2outa1,a.140.3.2,a,140,3,2,2out,A,94-131,Uncharacterized protein HI1507 in Mu-like prophage FluMu region,Haemophilus influenzae [TaxId: 727]
d1e7la1,a.140.4.1,a,140,4,1,1e7l,A,104-157,"Recombination endonuclease VII, C-terminal and dimerization domains",Bacteriophage T4 [TaxId: 10665]
d4zdsa1,a.140.5.1,a,140,5,1,4zds,A,174-304,automated matches,Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d2dk4a1,a.140.6.1,a,140,6,1,2dk4,A,8-70,Pre-mRNA-splicing factor 18,Human (Homo sapiens) [TaxId: 9606]
d1ijya_,a.141.1.1,a,141,1,1,1ijy,A,,Frizzled 8 (FZ8),Mouse (Mus musculus) [TaxId: 10090]
d5bpba_,a.141.1.0,a,141,1,0,5bpb,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d1h99a1,a.142.1.1,a,142,1,1,1h99,A,54-168,Transcriptional antiterminator LicT,Bacillus subtilis [TaxId: 1423]
d1h99a2,a.142.1.1,a,142,1,1,1h99,A,169-275,Transcriptional antiterminator LicT,Bacillus subtilis [TaxId: 1423]
d4g7he_,a.143.1.1,a,143,1,1,4g7h,E,,RNA polymerase omega subunit,Thermus thermophilus HB8 [TaxId: 300852]
d1twff_,a.143.1.2,a,143,1,2,1twf,F,,RPB6,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1i2ta_,a.144.1.1,a,144,1,1,1i2t,A,,hyperplastic discs protein,Human (Homo sapiens) [TaxId: 9606]
d1ifwa1,a.144.1.1,a,144,1,1,1ifw,A,6-92,poly(A) binding protein,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1g9la1,a.144.1.1,a,144,1,1,1g9l,A,6-144,poly(A) binding protein,Human (Homo sapiens) [TaxId: 9606]
d1nmra1,a.144.1.1,a,144,1,1,1nmr,A,3-85,poly(A) binding protein,Trypanosoma cruzi [TaxId: 5693]
d6h7aa1,a.144.1.0,a,144,1,0,6h7a,A,482-560,automated matches,Leishmania major [TaxId: 5664]
d2j01u1,a.144.2.1,a,144,2,1,2j01,U,2-118,Ribosomal protein L20,Thermus thermophilus [TaxId: 274]
d1g8ea_,a.145.1.1,a,145,1,1,1g8e,A,,Flagellar transcriptional activator FlhD,Escherichia coli [TaxId: 562]
d3bqoa_,a.146.1.1,a,146,1,1,3bqo,A,,TRF1,Human (Homo sapiens) [TaxId: 9606]
d3bu8a_,a.146.1.1,a,146,1,1,3bu8,A,,TRF2,Human (Homo sapiens) [TaxId: 9606]
d1k1fa_,a.147.1.1,a,147,1,1,1k1f,A,,Bcr-Abl oncoprotein oligomerization domain,Human (Homo sapiens) [TaxId: 9606]
d1k8ke_,a.148.1.1,a,148,1,1,1k8k,E,,Arp2/3 complex 21 kDa subunit ARPC3,Cow (Bos taurus) [TaxId: 9913]
d1u61a_,a.149.1.1,a,149,1,1,1u61,A,,Hypothetical protein BC0111,Bacillus cereus [TaxId: 1396]
d2ez6a1,a.149.1.1,a,149,1,1,2ez6,A,3-150,RNase III endonuclease catalytic domain,Aquifex aeolicus [TaxId: 63363]
d1o0wa1,a.149.1.1,a,149,1,1,1o0w,A,1-167,RNase III endonuclease catalytic domain,Thermotoga maritima [TaxId: 2336]
d1ztda1,a.149.1.2,a,149,1,2,1ztd,A,2-125,Hypothetical protein PF0609,Pyrococcus furiosus [TaxId: 2261]
d1tlha_,a.150.1.1,a,150,1,1,1tlh,A,,Anti-sigma factor AsiA,Bacteriophage T4 [TaxId: 10665]
d1gpja1,a.151.1.1,a,151,1,1,1gpj,A,303-404,Glutamyl tRNA-reductase dimerization domain,Methanopyrus kandleri [TaxId: 2320]
d1knca_,a.152.1.1,a,152,1,1,1knc,A,,Antioxidant defense protein AhpD,Mycobacterium tuberculosis [TaxId: 1773]
d2q0ta1,a.152.1.1,a,152,1,1,2q0t,A,1-257,Hypothetical protein Bxeno_B2006,Burkholderia xenovorans [TaxId: 36873]
d2af7a1,a.152.1.2,a,152,1,2,2af7,A,1-119,"Gamma-carboxymuconolactone decarboxylase, CMD",Methanobacterium thermoautotrophicum [TaxId: 145262]
d1vkea_,a.152.1.2,a,152,1,2,1vke,A,,Hypothetical protein TM1620,Thermotoga maritima [TaxId: 2336]
d2gmya1,a.152.1.3,a,152,1,3,2gmy,A,2-148,Hypothetical protein Atu0492,Agrobacterium tumefaciens [TaxId: 358]
d2oyoa1,a.152.1.3,a,152,1,3,2oyo,A,10-195,Uncharacterized protein Dgeo_1446,Deinococcus geothermalis [TaxId: 68909]
d3c1la_,a.152.1.3,a,152,1,3,3c1l,A,,automated matches,Mesorhizobium loti [TaxId: 266835]
d2ouwa1,a.152.1.4,a,152,1,4,2ouw,A,1-134,Hypothetical protein Rru_A0301,Rhodospirillum rubrum [TaxId: 1085]
d2cwqa1,a.152.1.4,a,152,1,4,2cwq,A,1-117,Hypothetical protein TTHA0727,Thermus thermophilus [TaxId: 274]
d1kbha_,a.153.1.1,a,153,1,1,1kbh,A,,Nuclear receptor coactivator ACTR,Human (Homo sapiens) [TaxId: 9606]
d7jflc_,a.153.1.1,a,153,1,1,7jfl,C,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d1l8wa_,a.154.1.1,a,154,1,1,1l8w,A,,Variable surface antigen VlsE,Lyme disease spirochete (Borrelia burgdorferi) [TaxId: 139]
d1ov9a_,a.155.1.1,a,155,1,1,1ov9,A,,H-NS-like protein VicH,Vibrio cholerae [TaxId: 666]
d2l93a1,a.155.1.1,a,155,1,1,2l93,A,91-137,automated matches,Salmonella typhimurium [TaxId: 90371]
d1fjgm_,a.156.1.1,a,156,1,1,1fjg,M,,Ribosomal protein S13,Thermus thermophilus [TaxId: 274]
d1r2za1,a.156.1.2,a,156,1,2,1r2z,A,135-228,DNA repair protein MutM (Fpg),Bacillus stearothermophilus [TaxId: 1422]
d1tdza1,a.156.1.2,a,156,1,2,1tdz,A,132-219,DNA repair protein MutM (Fpg),Lactococcus lactis [TaxId: 1358]
d1k3xa1,a.156.1.2,a,156,1,2,1k3x,A,125-213,Endonuclease VIII,Escherichia coli [TaxId: 562]
d2hkja1,a.156.1.3,a,156,1,3,2hkj,A,229-306,Topoisomerase VI-B subunit middle domain,Sulfolobus shibatae [TaxId: 2286]
d5itqa2,a.156.1.0,a,156,1,0,5itq,A,132-246,automated matches,Human (Homo sapiens) [TaxId: 9606]
d1fs1b1,a.157.1.1,a,157,1,1,1fs1,B,86-140,"Cyclin A/CDK2-associated p45, Skp1",Human (Homo sapiens) [TaxId: 9606]
d1nexb1,a.158.1.1,a,158,1,1,1nex,B,270-369,Cdc4 F-box and linker domains,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d2ovrb1,a.158.1.1,a,158,1,1,2ovr,B,2263-2364,"F-box/WD repeat-containing protein 7, FBXW7",Human (Homo sapiens) [TaxId: 9606]
d1p22a1,a.158.1.1,a,158,1,1,1p22,A,139-252,F-box/WD-repeat protein 1 (beta-TRCP1),Human (Homo sapiens) [TaxId: 9606]
d1fs1a1,a.158.1.1,a,158,1,1,1fs1,A,109-149,Skp2,Human (Homo sapiens) [TaxId: 9606]
d3fxka2,a.159.1.0,a,159,1,0,3fxk,A,297-368,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2cqna1,a.159.2.1,a,159,2,1,2cqn,A,743-806,Hypa/FBP11,Human (Homo sapiens) [TaxId: 9606]
d2b7ea1,a.159.2.1,a,159,2,1,2b7e,A,4-59,Pre-mRNA-processing protein PRP40,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d2dofa1,a.159.2.1,a,159,2,1,2dof,A,888-959,Transcription elongation regulator 1,Human (Homo sapiens) [TaxId: 9606]
d2doea1,a.159.2.1,a,159,2,1,2doe,A,784-853,Transcription elongation regulator 1,Human (Homo sapiens) [TaxId: 9606]
d2l9va_,a.159.2.1,a,159,2,1,2l9v,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2kisa1,a.159.2.1,a,159,2,1,2kis,A,618-683,automated matches,Human (Homo sapiens) [TaxId: 9606]
d1s7za_,a.159.3.1,a,159,3,1,1s7z,A,,B-form DNA mimic Ocr,Bacteriophage T7 [TaxId: 10760]
d1q1va1,a.159.4.1,a,159,4,1,1q1v,A,309-375,DEK C-terminal domain,Human (Homo sapiens) [TaxId: 9606]
d1uj8a1,a.159.5.1,a,159,5,1,1uj8,A,13-76,Iron-sulfur cluster assembly protein IscX,Escherichia coli [TaxId: 562]
d2hhpa1,a.160.1.1,a,160,1,1,2hhp,A,202-351,"Poly(A) polymerase, PAP, middle domain",Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1px5a1,a.160.1.2,a,160,1,2,1px5,A,201-346,"2'-5'-oligoadenylate synthetase 1, OAS1, second domain",Pig (Sus scrofa) [TaxId: 9823]
d1r89a1,a.160.1.3,a,160,1,3,1r89,A,143-257,"tRNA nucleotidyltransferase, second domain",Archaeoglobus fulgidus [TaxId: 2234]
d2b4va1,a.160.1.4,a,160,1,4,2b4v,A,289-471,"RNA editing terminal uridyl transferase 2, TUTase 2, RET2",Trypanosome (Trypanosoma brucei) [TaxId: 5691]
d2pbea1,a.160.1.5,a,160,1,5,2pbe,A,138-282,Aminoglycoside 6-adenylyltransferase AadK,Bacillus subtilis [TaxId: 1423]
d4k8va2,a.160.1.6,a,160,1,6,4k8v,A,394-507,"cGAMP synthase, cGAS C-terminal domain",Mouse (Mus musculus) [TaxId: 10090]
d1m1eb_,a.161.1.1,a,161,1,1,1m1e,B,,beta-catenin-interacting protein ICAT,Human (Homo sapiens) [TaxId: 9606]
d1tf5a1,a.162.1.1,a,162,1,1,1tf5,A,227-348,Pre-protein crosslinking domain of SecA,Bacillus subtilis [TaxId: 1423]
d1j0ta_,a.163.1.1,a,163,1,1,1j0t,A,,Mlt-inhibiting hormone (MIH),Kuruma prawn (Marsupenaeus japonicus) [TaxId: 27405]
d1iyra_,a.164.1.1,a,164,1,1,1iyr,A,,C-terminal domain of DFF45/ICAD (DFF-C domain),Human (Homo sapiens) [TaxId: 9606]
d1j2ma_,a.165.1.1,a,165,1,1,1j2m,A,,"Myosin phosphatase inhibitor 17kDa protein, CPI-17",Pig (Sus scrofa) [TaxId: 9823]
d1p0ya1,a.166.1.1,a,166,1,1,1p0y,A,311-482,"RuBisCo LSMT C-terminal, substrate-binding domain",Pea (Pisum sativum) [TaxId: 3888]
d2joka_,a.168.1.1,a,168,1,1,2jok,A,,Effector protein BopE,Burkholderia pseudomallei [TaxId: 28450]
d1gzsb_,a.168.1.1,a,168,1,1,1gzs,B,,GEF domain of SopE toxin,Salmonella typhimurium [TaxId: 90371]
d1t77a1,a.169.1.1,a,169,1,1,1t77,A,2186-2489,Lipopolysaccharide-responsive and beige-like anchor protein LRBA,Human (Homo sapiens) [TaxId: 9606]
d1iyjb1,a.170.1.1,a,170,1,1,1iyj,B,2403-2598,BRCA2 helical domain,Norway rat (Rattus norvegicus) [TaxId: 10116]
d1iyjb2,a.171.1.1,a,171,1,1,1iyj,B,2761-2897,BRCA2 tower domain,Norway rat (Rattus norvegicus) [TaxId: 10116]
d1tf5a2,a.172.1.1,a,172,1,1,1tf5,A,571-780,Helical scaffold and wing domains of SecA,Bacillus subtilis [TaxId: 1423]
d1nkta2,a.172.1.1,a,172,1,1,1nkt,A,616-835,Helical scaffold and wing domains of SecA,Mycobacterium tuberculosis [TaxId: 1773]
d3dina2,a.172.1.1,a,172,1,1,3din,A,619-816,Helical scaffold and wing domains of SecA,Thermotoga maritima MSB8 [TaxId: 243274]
d1vfga1,a.173.1.1,a,173,1,1,1vfg,A,137-351,Poly A polymerase PcnB,Aquifex aeolicus [TaxId: 63363]
d1miwa1,a.173.1.1,a,173,1,1,1miw,A,140-404,"tRNA CCA-adding enzyme, C-terminal domains",Bacillus stearothermophilus [TaxId: 1422]
d1ou5a1,a.173.1.1,a,173,1,1,1ou5,A,151-354,"tRNA CCA-adding enzyme, C-terminal domains","Human (Homo sapiens), mitochondrial [TaxId: 9606]"
d1khya_,a.174.1.1,a,174,1,1,1khy,A,,N-terminal domain of ClpB (heat shock protein F84.1),Escherichia coli [TaxId: 562]
d1qvra1,a.174.1.1,a,174,1,1,1qvr,A,4-148,N-terminal domain of ClpB (heat shock protein F84.1),Thermus thermophilus [TaxId: 274]
d1k6ka_,a.174.1.1,a,174,1,1,1k6k,A,,"N-terminal, ClpS-binding domain of ClpA, an Hsp100 chaperone",Escherichia coli [TaxId: 562]
d6azya1,a.174.1.0,a,174,1,0,6azy,A,2-144,automated matches,Calcarisporiella thermophila [TaxId: 911321]
d6t6ka1,a.175.1.1,a,175,1,1,6t6k,A,3-173,automated matches,Synechocystis sp. [TaxId: 1111708]
d1tj2a1,a.176.1.1,a,176,1,1,1tj2,A,89-261,N-terminal domain of bifunctional PutA protein,Escherichia coli [TaxId: 562]
d1rp3a3,a.177.1.1,a,177,1,1,1rp3,A,1-86,Sigma factor sigma-28 (FliA),Aquifex aeolicus [TaxId: 63363]
d1h3la_,a.177.1.1,a,177,1,1,1h3l,A,,Sigma factor SigR,Streptomyces coelicolor A3(2) [TaxId: 100226]
d1siga1,a.177.1.1,a,177,1,1,1sig,A,114-446,Sigma70,Escherichia coli [TaxId: 562]
d1or7a2,a.177.1.1,a,177,1,1,1or7,A,1-111,SigmaE factor (RpoE),Escherichia coli [TaxId: 562]
d4g7hf1,a.177.1.0,a,177,1,0,4g7h,F,78-257,automated matches,Thermus thermophilus HB8 [TaxId: 300852]
d1ng7a1,a.178.1.1,a,178,1,1,1ng7,A,2-60,Soluble domain of poliovirus core protein 3a,"Poliovirus type 1, strain Mahoney [TaxId: 12080]"
d1no1a1,a.179.1.1,a,179,1,1,1no1,A,2-67,Replisome organizer (g39p helicase loader/inhibitor protein),Bacteriophage Spp1 [TaxId: 10724]
d1or7c_,a.180.1.1,a,180,1,1,1or7,C,,"N-terminal, cytoplasmic domain of anti-sigmaE factor RseA",Escherichia coli [TaxId: 562]
d1ny9a_,a.181.1.1,a,181,1,1,1ny9,A,,Transcriptional activator TipA-S,Streptomyces lividans [TaxId: 1916]
d1ng6a_,a.182.1.1,a,182,1,1,1ng6,A,,Hypothetical protein YqeY,Bacillus subtilis [TaxId: 1423]
d2f2ab1,a.182.1.2,a,182,1,2,2f2a,B,294-411,"Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B, GatB, C-terminal domain",Staphylococcus aureus [TaxId: 1280]
d2d6fc1,a.182.1.2,a,182,1,2,2d6f,C,445-503,"Glutamyl-tRNA(Gln) amidotransferase subunit E, GatE, C-terminal domain",Methanobacterium thermoautotrophicum [TaxId: 145262]
d1zq1c1,a.182.1.2,a,182,1,2,1zq1,C,457-512,"Glutamyl-tRNA(Gln) amidotransferase subunit E, GatE, C-terminal domain",Pyrococcus abyssi [TaxId: 29292]
d1nt2b_,a.183.1.1,a,183,1,1,1nt2,B,,Nop5p,Archaeoglobus fulgidus [TaxId: 2234]
d5ganf2,a.183.1.1,a,183,1,1,5gan,F,43-346,U4/U6 small nuclear ribonucleoprotein Prp31,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d2ozbb1,a.183.1.1,a,183,1,1,2ozb,B,85-333,U4/U6 small nuclear ribonucleoprotein Prp31,Human (Homo sapiens) [TaxId: 9606]
d3nvia_,a.183.1.0,a,183,1,0,3nvi,A,,automated matches,Pyrococcus furiosus [TaxId: 186497]
d1s9ua1,a.184.1.1,a,184,1,1,1s9u,A,1-204,Putative component of anaerobic dehydrogenases YnfI,Salmonella typhimurium [TaxId: 90371]
d2o9xa1,a.184.1.1,a,184,1,1,2o9x,A,1-153,Reductase assembly protein AF0173,Archaeoglobus fulgidus [TaxId: 2234]
d1n1ca1,a.184.1.1,a,184,1,1,1n1c,A,4-209,TorA specific chaperone TorD,Shewanella massilia [TaxId: 76854]
d2xola1,a.184.1.1,a,184,1,1,2xol,A,1-166,automated matches,Archaeoglobus fulgidus [TaxId: 2234]
d1n81a_,a.185.1.1,a,185,1,1,1n81,A,,Gametocyte protein Pfg27,Malaria parasite (Plasmodium falciparum) [TaxId: 5833]
d1v2za1,a.186.1.1,a,186,1,1,1v2z,A,174-278,"Circadian clock protein KaiA, C-terminal domain",Thermosynechococcus elongatus bp-1 [TaxId: 197221]
d1w53a_,a.186.1.2,a,186,1,2,1w53,A,,"Phosphoserine phosphatase RsbU, N-terminal domain",Bacillus subtilis [TaxId: 1423]
d1ofcx3,a.187.1.1,a,187,1,1,1ofc,X,697-798,HAND domain of the nucleosome remodeling ATPase ISWI,Fruit fly (Drosophila melanogaster) [TaxId: 7227]
d1mp1a1,a.188.1.1,a,188,1,1,1mp1,A,27-134,Ser/Arg-related nuclear matrix protein srm160,Human (Homo sapiens) [TaxId: 9606]
d2f4mb2,a.189.1.1,a,189,1,1,2f4m,B,273-332,automated matches,Mouse (Mus musculus) [TaxId: 10090]
d2qshx_,a.189.1.0,a,189,1,0,2qsh,X,,automated matches,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d6vg5a_,a.190.1.1,a,190,1,1,6vg5,A,,Flavivirus capsid protein C,Dengue virus 2 [TaxId: 11060]
d5ygha_,a.190.1.0,a,190,1,0,5ygh,A,,automated matches,Zika virus (strain mr 766) [TaxId: 64320]
d1o5ha_,a.191.1.1,a,191,1,1,1o5h,A,,Hypothetical protein TM1560,Thermotoga maritima [TaxId: 2336]
d1pn1a_,a.192.1.1,a,192,1,1,1pn1,A,,"N-terminal domain of adenylylcyclase associated protein, CAP",Slime mold (Dictyostelium discoideum) [TaxId: 44689]
d1uptb_,a.193.1.1,a,193,1,1,1upt,B,,"Golgi autoantigen, golgin-245",Human (Homo sapiens) [TaxId: 9606]
d1vf6a_,a.194.1.1,a,194,1,1,1vf6,A,,Associated tight junction protein Pals-1,Human (Homo sapiens) [TaxId: 9606]
d1y74a1,a.194.1.1,a,194,1,1,1y74,A,17-73,Lin-7,Mouse (Mus musculus) [TaxId: 10090]
d1vf6c1,a.194.1.1,a,194,1,1,1vf6,C,123-170,"Maguk p55 subfamily member 5, Patj",Mouse (Mus musculus) [TaxId: 10090]
d1rsob_,a.194.1.1,a,194,1,1,1rso,B,,Peripheral plasma membrane protein cask,Norway rat (Rattus norvegicus) [TaxId: 10116]
d1rsoa_,a.194.1.1,a,194,1,1,1rso,A,,Presynaptic protein sap97,Norway rat (Rattus norvegicus) [TaxId: 10116]
d1y74b_,a.194.1.1,a,194,1,1,1y74,B,,automated matches,Mouse (Mus musculus) [TaxId: 10090]
d1y9ia_,a.195.1.1,a,195,1,1,1y9i,A,,"Low temperature requirement C protein, LtrC",Listeria monocytogenes [TaxId: 1639]
d1q5za_,a.196.1.1,a,196,1,1,1q5z,A,,"Invasion protein A (SipA) , C-terminal actin binding domain",Salmonella typhimurium [TaxId: 90371]
d1sdia1,a.198.1.1,a,198,1,1,1sdi,A,2-213,Hypothetical protein YcfC,Escherichia coli [TaxId: 562]
d1izma_,a.199.1.1,a,199,1,1,1izm,A,,Hypothetical protein HI0817,Haemophilus influenzae [TaxId: 727]
d1nxha_,a.200.1.1,a,200,1,1,1nxh,A,,Hypothetical protein MTH393,Methanobacterium thermoautotrophicum [TaxId: 145262]
d2icwg_,a.202.1.1,a,202,1,1,2icw,G,,Superantigen MAM,Mycoplasma arthritidis [TaxId: 2111]
d1yfsa1,a.203.1.1,a,203,1,1,1yfs,A,237-453,Putative anticodon-binding domain of alanyl-tRNA synthetase (AlaRS),Aquifex aeolicus [TaxId: 63363]
d1w2ya_,a.204.1.1,a,204,1,1,1w2y,A,,Type II deoxyuridine triphosphatase,Campylobacter jejuni [TaxId: 197]
d1vmga_,a.204.1.2,a,204,1,2,1vmg,A,,Hypothetical protein SSo12199 (SSo3215),Sulfolobus solfataricus [TaxId: 2287]
d5ie9a_,a.204.1.2,a,204,1,2,5ie9,A,,automated matches,Bacillus cereus [TaxId: 1396]
d6sqwa_,a.204.1.2,a,204,1,2,6sqw,A,,automated matches,Mouse (Mus musculus) [TaxId: 10090]
d2p06a1,a.204.1.3,a,204,1,3,2p06,A,1-84,Hypothetical protein AF0060,Archaeoglobus fulgidus [TaxId: 2234]
d1yvwa1,a.204.1.4,a,204,1,4,1yvw,A,4-95,Phosphoribosyl-ATP pyrophosphatase HisE,Bacillus cereus [TaxId: 1396]
d2a7wa1,a.204.1.4,a,204,1,4,2a7w,A,4-94,Phosphoribosyl-ATP pyrophosphatase HisE,Chromobacterium violaceum [TaxId: 536]
d1y6xa1,a.204.1.4,a,204,1,4,1y6x,A,7-93,Phosphoribosyl-ATP pyrophosphatase HisE,Mycobacterium tuberculosis [TaxId: 1773]
d3obca1,a.204.1.0,a,204,1,0,3obc,A,1-100,automated matches,Archaeoglobus fulgidus [TaxId: 2234]
d4dk2a_,a.204.1.0,a,204,1,0,4dk2,A,,automated matches,Trypanosome (Trypanosoma brucei) [TaxId: 5691]
d2q73a_,a.204.1.0,a,204,1,0,2q73,A,,automated matches,Vibrio sp. [TaxId: 344879]
d1us7b_,a.205.1.1,a,205,1,1,1us7,B,,Hsp90 co-chaperone CDC37,Human (Homo sapiens) [TaxId: 9606]
d1n93x_,a.206.1.1,a,206,1,1,1n93,X,,P40 nucleoprotein,Borna disease virus [TaxId: 12455]
d1ux5a_,a.207.1.1,a,207,1,1,1ux5,A,,Bni1,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1v9da_,a.207.1.1,a,207,1,1,1v9d,A,,"Diaphanous protein homolog 1, dia1",Mouse (Mus musculus) [TaxId: 10090]
d1un8a1,a.208.1.1,a,208,1,1,1un8,A,336-550,Citrobacter dihydroxyacetone kinase extra ATP-binding domain,Citrobacter freundii [TaxId: 546]
d3cr3a1,a.208.1.1,a,208,1,1,3cr3,A,1-192,"PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL",Lactococcus lactis [TaxId: 1358]
d3pnlb1,a.208.1.0,a,208,1,0,3pnl,B,2-210,automated matches,Escherichia coli K-12 [TaxId: 83333]
d1t5ja1,a.209.1.1,a,209,1,1,1t5j,A,2-301,Hypothetical protein MJ1187,Methanococcus jannaschii [TaxId: 2190]
d2woea_,a.209.1.0,a,209,1,0,2woe,A,,automated matches,Rhodospirillum rubrum [TaxId: 1085]
d1rf8b1,a.210.1.1,a,210,1,1,1rf8,B,217-314,"Eukaryotic initiation factor 4f subunit eIF4g, eIF4e-binding domain",Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d2para_,a.211.1.1,a,211,1,1,2par,A,,5'-nucleotidase YfbR,Escherichia coli [TaxId: 562]
